   50.0000000000   150.0000000000    25.0000000000 
   50.0000000000   150.0000000000    50.0000000000 
   50.0000000000   150.0000000000    50.0000000000 
   50.0000000000   150.0000000000    25.0000000000 

   50.0000000000   150.0000000000    25.0000000000 
   50.0000000000   150.0000000000    50.0000000000 
   50.0000000000   150.0000000000    50.0000000000 
   50.0000000000   150.0000000000    25.0000000000 

   50.0000000000   150.0000000000    25.0000000000 
   65.0000000000   127.5000000000     0.0000000000 
   65.0000000000   172.5000000000     0.0000000000 
   50.0000000000   150.0000000000    25.0000000000 

   50.0000000000   150.0000000000    25.0000000000 
   35.0000000000   127.5000000000     0.0000000000 
   35.0000000000   172.5000000000     0.0000000000 
   50.0000000000   150.0000000000    25.0000000000 

   50.0000000000   150.0000000000    25.0000000000 
   50.0000000000   150.0000000000    50.0000000000 
   50.0000000000   150.0000000000    50.0000000000 
   50.0000000000   150.0000000000    25.0000000000 

