  150.0000000000   125.0000000000    20.0000000000 
  144.5000000000   125.0000000000    40.0000000000 
  144.5000000000   175.0000000000    40.0000000000 
  150.0000000000   175.0000000000    20.0000000000 

  150.0000000000   125.0000000000    20.0000000000 
  155.5000000000   125.0000000000    40.0000000000 
  155.5000000000   175.0000000000    40.0000000000 
  150.0000000000   175.0000000000    20.0000000000 

  150.0000000000   125.0000000000    20.0000000000 
  155.5000000000   125.0000000000     0.0000000000 
  155.5000000000   175.0000000000     0.0000000000 
  150.0000000000   175.0000000000    20.0000000000 

  150.0000000000   125.0000000000    20.0000000000 
  144.5000000000   125.0000000000     0.0000000000 
  144.5000000000   175.0000000000     0.0000000000 
  150.0000000000   175.0000000000    20.0000000000 

  150.0000000000   125.0000000000    20.0000000000 
  144.5000000000   125.0000000000    40.0000000000 
  144.5000000000   175.0000000000    40.0000000000 
  150.0000000000   175.0000000000    20.0000000000 

